14.05.2019 09:15	XSumo2	My little Pony	The Dark Sumo	Sumotuomari B
14.05.2019 09:20	XSumo2	Karhut	My little Pony	Sumotuomari B
14.05.2019 09:25	XSumo2	Karhut	Hulivilit	Sumotuomari B
14.05.2019 09:30	XSumo2	My little Pony	Hulivilit	Sumotuomari B
14.05.2019 09:35	XSumo2	FightRobots	My little Pony	Sumotuomari B
14.05.2019 09:40	XSumo2	Akenosa	FightRobots	Sumotuomari B
14.05.2019 09:45	XSumo2	Akenosa	TEAM JORIROBOTS	Sumotuomari B
14.05.2019 09:50	XSumo2	Karhut	TEAM JORIROBOTS	Sumotuomari B
14.05.2019 09:55	XSumo2	Karhut	SMM-team	Sumotuomari B
14.05.2019 11:00	XSumo2	Myräkkä	SMM-team	Sumotuomari B
14.05.2019 11:03	XSumo2	Myräkkä	Karhut	Sumotuomari B
14.05.2019 11:06	XSumo2	Karhut	The Dark Sumo	Sumotuomari B
14.05.2019 11:09	XSumo2	Akenosa	The Dark Sumo	Sumotuomari B
14.05.2019 11:12	XSumo2	Akenosa	My little Pony	Sumotuomari B
14.05.2019 11:15	XSumo2	My little Pony	Sid	Sumotuomari B
14.05.2019 11:18	XSumo2	TEAM JORIROBOTS	Sid	Sumotuomari B
14.05.2019 11:21	XSumo2	SMM-team	TEAM JORIROBOTS	Sumotuomari B
14.05.2019 11:24	XSumo2	Friisilän sumoilijat	SMM-team	Sumotuomari B
14.05.2019 11:27	XSumo2	Friisilän sumoilijat	Hulivilit	Sumotuomari B
14.05.2019 11:30	XSumo2	TEAM JORIROBOTS	Hulivilit	Sumotuomari B
14.05.2019 11:33	XSumo2	Friisilän sumoilijat	TEAM JORIROBOTS	Sumotuomari B
14.05.2019 11:36	XSumo2	Friisilän sumoilijat	Myräkkä	Sumotuomari B
14.05.2019 11:39	XSumo2	Myräkkä	Akenosa	Sumotuomari B
14.05.2019 11:42	XSumo2	Karhut	Akenosa	Sumotuomari B
14.05.2019 11:45	XSumo2	Karhut	Sid	Sumotuomari B
14.05.2019 11:48	XSumo2	FightRobots	Sid	Sumotuomari B
14.05.2019 11:51	XSumo2	Friisilän sumoilijat	FightRobots	Sumotuomari B
14.05.2019 11:54	XSumo2	Friisilän sumoilijat	My little Pony	Sumotuomari B
14.05.2019 11:57	XSumo2	SMM-team	My little Pony	Sumotuomari B
14.05.2019 13:00	XSumo2	SMM-team	Akenosa	Sumotuomari B
14.05.2019 13:03	XSumo2	Akenosa	Sid	Sumotuomari B
14.05.2019 13:06	XSumo2	The Dark Sumo	Sid	Sumotuomari B
14.05.2019 13:09	XSumo2	Friisilän sumoilijat	The Dark Sumo	Sumotuomari B
14.05.2019 13:12	XSumo2	Friisilän sumoilijat	Sid	Sumotuomari B
14.05.2019 13:15	XSumo2	Myräkkä	Sid	Sumotuomari B
14.05.2019 13:18	XSumo2	Myräkkä	Hulivilit	Sumotuomari B
14.05.2019 13:21	XSumo2	Hulivilit	The Dark Sumo	Sumotuomari B
14.05.2019 13:24	XSumo2	TEAM JORIROBOTS	The Dark Sumo	Sumotuomari B
14.05.2019 13:27	XSumo2	TEAM JORIROBOTS	My little Pony	Sumotuomari B
14.05.2019 13:30	XSumo2	Myräkkä	My little Pony	Sumotuomari B
14.05.2019 13:33	XSumo2	Myräkkä	TEAM JORIROBOTS	Sumotuomari B
14.05.2019 13:36	XSumo2	FightRobots	TEAM JORIROBOTS	Sumotuomari B
14.05.2019 13:39	XSumo2	FightRobots	The Dark Sumo	Sumotuomari B
14.05.2019 13:42	XSumo2	SMM-team	The Dark Sumo	Sumotuomari B
14.05.2019 13:45	XSumo2	SMM-team	Sid	Sumotuomari B
14.05.2019 13:48	XSumo2	Hulivilit	Sid	Sumotuomari B
14.05.2019 13:51	XSumo2	Akenosa	Hulivilit	Sumotuomari B
14.05.2019 13:54	XSumo2	Friisilän sumoilijat	Akenosa	Sumotuomari B
14.05.2019 13:57	XSumo2	Friisilän sumoilijat	Karhut	Sumotuomari B
14.05.2019 14:30	XSumo2	Karhut	FightRobots	Sumotuomari B
14.05.2019 14:33	XSumo2	FightRobots	Hulivilit	Sumotuomari B
14.05.2019 14:36	XSumo2	SMM-team	Hulivilit	Sumotuomari B
14.05.2019 14:39	XSumo2	SMM-team	FightRobots	Sumotuomari B
14.05.2019 14:42	XSumo2	Myräkkä	FightRobots	Sumotuomari B
14.05.2019 14:45	XSumo2	Myräkkä	The Dark Sumo	Sumotuomari B
